,content,url,source,catch_time
24,['我是办公室主任，外地的商人朋友向我打听领导的具体家庭住址，怎么处理才好？'],['https://www.zhihu.com/question/1921161713140622467'],['知乎'],['2025-06-27 09-39']
25,['黑龙江吉林等地发布高温预报，部分地区可达 40 度，为什么 6 月东北比很多南方地区都热？这正常吗？'],['https://www.zhihu.com/question/1921476946845463808'],['知乎'],['2025-06-27 09-39']
26,['电不属于新能源，为什么电动汽车却叫新能源汽车?'],['https://www.zhihu.com/question/1918319111315886086'],['知乎'],['2025-06-27 09-39']
27,['功夫游戏《师父》火了之后，为什么没能掀起做功夫题材的游戏的浪潮？'],['https://www.zhihu.com/question/1918743322521997494'],['知乎'],['2025-06-27 09-39']
28,['怎样把世界观设定描写自然的融入到小说情节中?'],['https://www.zhihu.com/question/1918074406305009840'],['知乎'],['2025-06-27 09-39']
29,['厦门你反复去吃的一家店是什么？'],['https://www.zhihu.com/question/1913195856426939746'],['知乎'],['2025-06-27 09-39']
30,['《雍正王朝》里的老八胤禩号称「八贤王」，那么他的「贤」到底体现在哪里？'],['https://www.zhihu.com/question/303583379'],['知乎'],['2025-06-27 09-39']
31,['如何评价《一人之下》第 722（765）话？'],['https://www.zhihu.com/question/1921725358325075981'],['知乎'],['2025-06-27 09-39']
32,['30 年过去了，美国没有比 B2 更强的轰炸机了么？'],['https://www.zhihu.com/question/1920520178900402364'],['知乎'],['2025-06-27 09-39']
33,['蜜雪冰城创始人超越泡泡玛特创始人及牧原股份秦英林，晋升河南新首富，如何看待这一变化？'],['https://www.zhihu.com/question/1920974490415886681'],['知乎'],['2025-06-27 09-39']
34,['火炮口径 152 毫米和 155 毫米就差了 3 毫米，有啥本质性区别吗？'],['https://www.zhihu.com/question/1917042083383977095'],['知乎'],['2025-06-27 09-39']
35,['小区车位 10 万一个，租的话一个月 300 元，还有必要买车位吗？'],['https://www.zhihu.com/question/569332389'],['知乎'],['2025-06-27 09-39']
36,['网传上海南站普速车或将「清零」，绿皮车退出历史舞台是否已是大势所趋？'],['https://www.zhihu.com/question/1918390803090338527'],['知乎'],['2025-06-27 09-39']
37,['为什么只有中国产生了「武侠」这一文化，它和骑士、武士、牛仔文化的区别是什么？'],['https://www.zhihu.com/question/1918743322425532811'],['知乎'],['2025-06-27 09-39']
38,['你在武侠游戏中都见过哪些「怪东西」？'],['https://www.zhihu.com/question/1921257097594640298'],['知乎'],['2025-06-27 09-39']
39,['如何评价小米 6 月 26 日发布的小米 YU7 、 MIX Flip2 、 REDMI K80 至尊版？'],['https://www.zhihu.com/question/1921627140702601318'],['知乎'],['2025-06-27 09-39']
40,['和孩子出去吃饭，你会选择你爱吃的还是选择孩子爱吃的呢？'],['https://www.zhihu.com/question/1920252558255036030'],['知乎'],['2025-06-27 09-39']
41,['如何看待白玉兰评委会主席陈宝国公开信中「提携新人」评奖原则？你预测今年哪些演员能获奖？'],['https://www.zhihu.com/question/1920245892637746460'],['知乎'],['2025-06-27 09-39']
42,['除了厚重，你拒绝折叠屏的理由还有哪些？什么样的折叠屏才能打动你？'],['https://www.zhihu.com/question/1920994122447192983'],['知乎'],['2025-06-27 09-39']
43,['雷军回应小米 YU7 价格，否认 YU7 标准版比 SU7 标准版贵两万到三万，科学分析下，YU7 售价可能是多少？'],['https://www.zhihu.com/question/1921239127887672124'],['知乎'],['2025-06-27 09-39']
44,['程序员的时间管理真的是写代码 1 小时，调试 8 小时吗？'],['https://www.zhihu.com/question/1920853251961627637'],['知乎'],['2025-06-27 09-39']
45,['《三体》衍生剧《三体：大史》正式官宣，于和伟、张鲁一回归出演，这个阵容你满意吗？'],['https://www.zhihu.com/question/1920580668653560604'],['知乎'],['2025-06-27 09-39']
46,['英国登山队靠人均 124 万元的氙气疗法，无高反四天登顶珠峰，该方法究竟是什么体验？背后有哪些争议？'],['https://www.zhihu.com/question/1921327776423707981'],['知乎'],['2025-06-27 09-39']
47,['为什么现代和科幻作品里经常出现武士，却鲜少出现侠客？'],['https://www.zhihu.com/question/1918743322438108785'],['知乎'],['2025-06-27 09-39']
48,['唱歌真的是七分天赋三分后天吗？'],['https://www.zhihu.com/question/48655132'],['知乎'],['2025-06-27 09-39']
49,['西洋拳术中没有踢法，不存在踢击动作，那西洋拳怎么对付腿法？'],['https://www.zhihu.com/question/1918996931826385273'],['知乎'],['2025-06-27 09-39']
